GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
25001010206,2015,102.06,"Barnstable County, Massachusetts",3109,7.67,318,17.44,916,45735,494000,50,95.59,1.09,0.19,0,1.48,0,1.64,0,7,6,1.89,2.2,0,0,0
25001010206,2016,102.06,"Barnstable County, Massachusetts",3109,7.67,326,17.44,916,45735,494000,50,95.59,1.09,0.19,0,1.48,0,1.64,0,5,4,1.23,1.53,0,0,0
25001010208,2000,102.08,"Barnstable County, Massachusetts",2084.57,9.1,200,22.87,659,43269,265400,25.6,95.43,1.34,0.89,0.25,0.35,0.06,1.22,0.45,,,,,0,0,0
25001010208,2001,102.08,"Barnstable County, Massachusetts",2084.57,9.1,202,22.87,659,43269,265400,25.6,95.43,1.34,0.89,0.25,0.35,0.06,1.22,0.45,,,,,0,0,0
25001010208,2002,102.08,"Barnstable County, Massachusetts",2084.57,9.1,204,22.87,659,43269,265400,25.6,95.43,1.34,0.89,0.25,0.35,0.06,1.22,0.45,,,,,0,0,0
25001010208,2003,102.08,"Barnstable County, Massachusetts",2084.57,9.1,206,22.87,659,43269,265400,25.6,95.43,1.34,0.89,0.25,0.35,0.06,1.22,0.45,8,8,3.88,3.88,0,0,0
25001010208,2004,102.08,"Barnstable County, Massachusetts",2084.57,9.1,209,22.87,659,43269,265400,25.6,95.43,1.34,0.89,0.25,0.35,0.06,1.22,0.45,,,,,0,0,0
25001010208,2005,102.08,"Barnstable County, Massachusetts",2146.21,2.57,211,23.42,1209,62402,610700,43.3,99,0,0,0,0,0,0.72,0.28,,,,,0,0,0
25001010208,2006,102.08,"Barnstable County, Massachusetts",2146.21,2.57,213,23.42,1209,62402,610700,43.3,99,0,0,0,0,0,0.72,0.28,,,,,0,0,0
25001010208,2007,102.08,"Barnstable County, Massachusetts",2146.21,2.57,215,23.42,1209,62402,610700,43.3,99,0,0,0,0,0,0.72,0.28,,,,,0,0,0
25001010208,2008,102.08,"Barnstable County, Massachusetts",2146.21,2.57,218,23.42,1209,62402,610700,43.3,99,0,0,0,0,0,0.72,0.28,,,,,0,0,0
25001010208,2009,102.08,"Barnstable County, Massachusetts",2146.21,2.57,220,23.42,1209,62402,610700,43.3,99,0,0,0,0,0,0.72,0.28,,,,,0,0,0
25001010208,2010,102.08,"Barnstable County, Massachusetts",2003,0,222,22.56,946,81964,592300,50,94.01,1.9,2.05,0.15,0.5,0,1.2,0.2,,,,,0,0,0
25001010208,2011,102.08,"Barnstable County, Massachusetts",1644,10.61,225,17.56,885,60432,561600,26.1,96.47,0,2.86,0.36,0,0,0.3,0,,,,,0,0,0
25001010208,2012,102.08,"Barnstable County, Massachusetts",1644,10.61,228,17.56,885,60432,561600,26.1,96.47,0,2.86,0.36,0,0,0.3,0,,,,,0,0,0
25001010208,2013,102.08,"Barnstable County, Massachusetts",1644,10.61,231,17.56,885,60432,561600,26.1,96.47,0,2.86,0.36,0,0,0.3,0,,,,,0,0,0
25001010208,2014,102.08,"Barnstable County, Massachusetts",1644,10.61,233,17.56,885,60432,561600,26.1,96.47,0,2.86,0.36,0,0,0.3,0,0,0,0,0,1,0,0
25001010208,2015,102.08,"Barnstable County, Massachusetts",1644,10.61,236,17.56,885,60432,561600,26.1,96.47,0,2.86,0.36,0,0,0.3,0,3,3,1.27,1.27,0,0,0
25001010208,2016,102.08,"Barnstable County, Massachusetts",1644,10.61,239,17.56,885,60432,561600,26.1,96.47,0,2.86,0.36,0,0,0.3,0,4,3,1.26,1.67,0,0,0
25001010304,2000,103.04,"Barnstable County, Massachusetts",2702.62,6.98,187,17.7,682,42618,192300,23.6,95.64,1.49,0.83,0.13,0.29,0.04,1.38,0.22,,,,,0,0,0
25001010304,2001,103.04,"Barnstable County, Massachusetts",2702.62,6.98,184,17.7,682,42618,192300,23.6,95.64,1.49,0.83,0.13,0.29,0.04,1.38,0.22,,,,,0,0,0
25001010304,2002,103.04,"Barnstable County, Massachusetts",2702.62,6.98,181,17.7,682,42618,192300,23.6,95.64,1.49,0.83,0.13,0.29,0.04,1.38,0.22,,,,,0,0,0
25001010304,2003,103.04,"Barnstable County, Massachusetts",2702.62,6.98,178,17.7,682,42618,192300,23.6,95.64,1.49,0.83,0.13,0.29,0.04,1.38,0.22,8,8,4.5,4.5,0,0,0
25001010304,2004,103.04,"Barnstable County, Massachusetts",2702.62,6.98,175,17.7,682,42618,192300,23.6,95.64,1.49,0.83,0.13,0.29,0.04,1.38,0.22,,,,,0,0,0
25001010304,2005,103.04,"Barnstable County, Massachusetts",2719.96,2.71,172,10.75,1205,55675,490500,46.1,96.61,0,1.02,0,1.99,0,0.38,0,,,,,0,0,0
25001010304,2006,103.04,"Barnstable County, Massachusetts",2719.96,2.71,168,10.75,1205,55675,490500,46.1,96.61,0,1.02,0,1.99,0,0.38,0,,,,,0,0,0
25001010304,2007,103.04,"Barnstable County, Massachusetts",2719.96,2.71,165,10.75,1205,55675,490500,46.1,96.61,0,1.02,0,1.99,0,0.38,0,,,,,0,0,0
25001010304,2008,103.04,"Barnstable County, Massachusetts",2719.96,2.71,162,10.75,1205,55675,490500,46.1,96.61,0,1.02,0,1.99,0,0.38,0,,,,,0,0,0
25001010304,2009,103.04,"Barnstable County, Massachusetts",2719.96,2.71,159,10.75,1205,55675,490500,46.1,96.61,0,1.02,0,1.99,0,0.38,0,,,,,0,0,0
25001010304,2010,103.04,"Barnstable County, Massachusetts",2421,0,156,13.23,1500,70000,483600,35,95.66,0.7,1.65,0.25,0.66,0,0.87,0.21,,,,,0,0,0
25001010304,2011,103.04,"Barnstable County, Massachusetts",1975,0,160,16.55,1055,72264,488400,18,97.27,0,1.06,1.11,0.56,0,0,0,,,,,0,0,0
25001010304,2012,103.04,"Barnstable County, Massachusetts",1975,0,164,16.55,1055,72264,488400,18,97.27,0,1.06,1.11,0.56,0,0,0,,,,,0,0,0
25001010304,2013,103.04,"Barnstable County, Massachusetts",1975,0,168,16.55,1055,72264,488400,18,97.27,0,1.06,1.11,0.56,0,0,0,,,,,0,0,0
25001010304,2014,103.04,"Barnstable County, Massachusetts",1975,0,171,16.55,1055,72264,488400,18,97.27,0,1.06,1.11,0.56,0,0,0,4,4,2.33,2.33,1,0,0
25001010304,2015,103.04,"Barnstable County, Massachusetts",1975,0,175,16.55,1055,72264,488400,18,97.27,0,1.06,1.11,0.56,0,0,0,5,4,2.28,2.85,0,0,0
25001010304,2016,103.04,"Barnstable County, Massachusetts",1975,0,179,16.55,1055,72264,488400,18,97.27,0,1.06,1.11,0.56,0,0,0,3,2,1.12,1.68,0,0,0
25001010306,2000,103.06,"Barnstable County, Massachusetts",2749.87,6.98,237,17.7,682,42618,192300,23.6,95.64,1.49,0.83,0.13,0.29,0.04,1.38,0.22,,,,,0,0,0
25001010306,2001,103.06,"Barnstable County, Massachusetts",2749.87,6.98,231,17.7,682,42618,192300,23.6,95.64,1.49,0.83,0.13,0.29,0.04,1.38,0.22,,,,,0,0,0
25001010306,2002,103.06,"Barnstable County, Massachusetts",2749.87,6.98,226,17.7,682,42618,192300,23.6,95.64,1.49,0.83,0.13,0.29,0.04,1.38,0.22,,,,,0,0,0
25001010306,2003,103.06,"Barnstable County, Massachusetts",2749.87,6.98,220,17.7,682,42618,192300,23.6,95.64,1.49,0.83,0.13,0.29,0.04,1.38,0.22,13,13,5.9,5.9,0,0,0
25001010306,2004,103.06,"Barnstable County, Massachusetts",2749.87,6.98,215,17.7,682,42618,192300,23.6,95.64,1.49,0.83,0.13,0.29,0.04,1.38,0.22,,,,,0,0,0
25001010306,2005,103.06,"Barnstable County, Massachusetts",2767.52,2.71,209,10.75,1205,55675,490500,46.1,96.61,0,1.02,0,1.99,0,0.38,0,,,,,0,0,0
25001010306,2006,103.06,"Barnstable County, Massachusetts",2767.52,2.71,204,10.75,1205,55675,490500,46.1,96.61,0,1.02,0,1.99,0,0.38,0,,,,,0,0,0
25001010306,2007,103.06,"Barnstable County, Massachusetts",2767.52,2.71,198,10.75,1205,55675,490500,46.1,96.61,0,1.02,0,1.99,0,0.38,0,,,,,0,0,0
25001010306,2008,103.06,"Barnstable County, Massachusetts",2767.52,2.71,193,10.75,1205,55675,490500,46.1,96.61,0,1.02,0,1.99,0,0.38,0,,,,,0,0,0
25001010306,2009,103.06,"Barnstable County, Massachusetts",2767.52,2.71,187,10.75,1205,55675,490500,46.1,96.61,0,1.02,0,1.99,0,0.38,0,,,,,0,0,0
25001010306,2010,103.06,"Barnstable County, Massachusetts",2535,1.9,182,15.05,1289,51047,436100,39.2,96.02,0.67,1.38,0.24,0.47,0,1.14,0.08,,,,,0,0,0
25001010306,2011,103.06,"Barnstable County, Massachusetts",2948,2.52,190,15.86,1137,52303,391600,38.3,93.79,2,1.46,0,1.83,0,0.92,0,,,,,0,0,0
25001010306,2012,103.06,"Barnstable County, Massachusetts",2948,2.52,197,15.86,1137,52303,391600,38.3,93.79,2,1.46,0,1.83,0,0.92,0,,,,,0,0,0
25001010306,2013,103.06,"Barnstable County, Massachusetts",2948,2.52,205,15.86,1137,52303,391600,38.3,93.79,2,1.46,0,1.83,0,0.92,0,,,,,0,0,0
25001010306,2014,103.06,"Barnstable County, Massachusetts",2948,2.52,213,15.86,1137,52303,391600,38.3,93.79,2,1.46,0,1.83,0,0.92,0,2,0,0,0.94,1,0,0
25001010306,2015,103.06,"Barnstable County, Massachusetts",2948,2.52,220,15.86,1137,52303,391600,38.3,93.79,2,1.46,0,1.83,0,0.92,0,7,7,3.18,3.18,0,0,0
25001010306,2016,103.06,"Barnstable County, Massachusetts",2948,2.52,228,15.86,1137,52303,391600,38.3,93.79,2,1.46,0,1.83,0,0.92,0,7,6,2.63,3.07,0,0,0
25001010400,2000,104,"Barnstable County, Massachusetts",3190.28,7.26,420,27.66,562.25,38546.57,226255.47,28.2,96.05,0.75,1.32,0.13,0.38,0,1.35,0.03,,,,,0,0,0
25001010400,2001,104,"Barnstable County, Massachusetts",3190.28,7.26,418,27.66,562.25,38546.57,226255.47,28.2,96.05,0.75,1.32,0.13,0.38,0,1.35,0.03,,,,,0,0,0
25001010400,2002,104,"Barnstable County, Massachusetts",3190.28,7.26,415,27.66,562.25,38546.57,226255.47,28.2,96.05,0.75,1.32,0.13,0.38,0,1.35,0.03,,,,,0,0,0
25001010400,2003,104,"Barnstable County, Massachusetts",3190.28,7.26,413,27.66,562.25,38546.57,226255.47,28.2,96.05,0.75,1.32,0.13,0.38,0,1.35,0.03,8,8,1.94,1.94,0,0,0
25001010400,2004,104,"Barnstable County, Massachusetts",3190.28,7.26,410,27.66,562.25,38546.57,226255.47,28.2,96.05,0.75,1.32,0.13,0.38,0,1.35,0.03,,,,,0,0,0
25001010400,2005,104,"Barnstable County, Massachusetts",3183.34,4.42,408,31.45,835.35,51630.81,545729.47,49.98,95.79,0,2.17,0,0.88,0,0,1.16,,,,,0,0,0
25001010400,2006,104,"Barnstable County, Massachusetts",3183.34,4.42,405,31.45,835.35,51630.81,545729.47,49.98,95.79,0,2.17,0,0.88,0,0,1.16,,,,,0,0,0
25001010400,2007,104,"Barnstable County, Massachusetts",3183.34,4.42,403,31.45,835.35,51630.81,545729.47,49.98,95.79,0,2.17,0,0.88,0,0,1.16,,,,,0,0,0
25001010400,2008,104,"Barnstable County, Massachusetts",3183.34,4.42,400,31.45,835.35,51630.81,545729.47,49.98,95.79,0,2.17,0,0.88,0,0,1.16,,,,,0,0,0
25001010400,2009,104,"Barnstable County, Massachusetts",3183.34,4.42,398,31.45,835.35,51630.81,545729.47,49.98,95.79,0,2.17,0,0.88,0,0,1.16,,,,,0,0,0
25001010400,2010,104,"Barnstable County, Massachusetts",2999,4.59,395,26.44,855,53982,463400,42.4,94.06,1.23,2.03,0.13,0.87,0,1.27,0.4,,,,,0,0,0
25001010400,2011,104,"Barnstable County, Massachusetts",3020,2.08,403,25.64,1063,48218,458600,43.7,95.17,0.76,3.25,0,0,0,0.83,0,,,,,0,0,0
25001010400,2012,104,"Barnstable County, Massachusetts",3020,2.08,410,25.64,1063,48218,458600,43.7,95.17,0.76,3.25,0,0,0,0.83,0,,,,,0,0,0
25001010400,2013,104,"Barnstable County, Massachusetts",3020,2.08,418,25.64,1063,48218,458600,43.7,95.17,0.76,3.25,0,0,0,0.83,0,,,,,0,0,0
25001010400,2014,104,"Barnstable County, Massachusetts",3020,2.08,426,25.64,1063,48218,458600,43.7,95.17,0.76,3.25,0,0,0,0.83,0,3,3,0.7,0.7,1,0,0
25001010400,2015,104,"Barnstable County, Massachusetts",3020,2.08,433,25.64,1063,48218,458600,43.7,95.17,0.76,3.25,0,0,0,0.83,0,4,4,0.92,0.92,0,0,0
25001010400,2016,104,"Barnstable County, Massachusetts",3020,2.08,441,25.64,1063,48218,458600,43.7,95.17,0.76,3.25,0,0,0,0.83,0,7,4,0.91,1.59,0,0,0
25001010500,2000,105,"Barnstable County, Massachusetts",3150,5.67,334,21.29,438,49545,362200,28.8,97.94,0.38,0.22,0.22,0.63,0,0.54,0.06,,,,,0,0,0
25001010500,2001,105,"Barnstable County, Massachusetts",3150,5.67,330,21.29,438,49545,362200,28.8,97.94,0.38,0.22,0.22,0.63,0,0.54,0.06,,,,,0,0,0
25001010500,2002,105,"Barnstable County, Massachusetts",3150,5.67,326,21.29,438,49545,362200,28.8,97.94,0.38,0.22,0.22,0.63,0,0.54,0.06,,,,,0,0,0
25001010500,2003,105,"Barnstable County, Massachusetts",3150,5.67,321,21.29,438,49545,362200,28.8,97.94,0.38,0.22,0.22,0.63,0,0.54,0.06,17,17,5.29,5.29,0,0,0
25001010500,2004,105,"Barnstable County, Massachusetts",3150,5.67,317,21.29,438,49545,362200,28.8,97.94,0.38,0.22,0.22,0.63,0,0.54,0.06,,,,,0,0,0
25001010500,2005,105,"Barnstable County, Massachusetts",3098,0,313,24.89,614,60339,825000,29.4,98.32,0,0,0,1.68,0,0,0,,,,,0,0,0
25001010500,2006,105,"Barnstable County, Massachusetts",3098,0,309,24.89,614,60339,825000,29.4,98.32,0,0,0,1.68,0,0,0,,,,,0,0,0
25001010500,2007,105,"Barnstable County, Massachusetts",3098,0,305,24.89,614,60339,825000,29.4,98.32,0,0,0,1.68,0,0,0,,,,,0,0,0
25001010500,2008,105,"Barnstable County, Massachusetts",3098,0,300,24.89,614,60339,825000,29.4,98.32,0,0,0,1.68,0,0,0,,,,,0,0,0
25001010500,2009,105,"Barnstable County, Massachusetts",3098,0,296,24.89,614,60339,825000,29.4,98.32,0,0,0,1.68,0,0,0,,,,,0,0,0
25001010500,2010,105,"Barnstable County, Massachusetts",2891,0,292,20.05,791,67335,739400,26.2,97.16,0.45,0.69,0.07,0.62,0.03,0.76,0.21,,,,,0,0,0
25001010500,2011,105,"Barnstable County, Massachusetts",2839,3.76,301,16.94,436,69154,766000,33.8,98.66,0.28,0.32,0,0.74,0,0,0,,,,,0,0,0
25001010500,2012,105,"Barnstable County, Massachusetts",2839,3.76,309,16.94,436,69154,766000,33.8,98.66,0.28,0.32,0,0.74,0,0,0,,,,,0,0,0
25001010500,2013,105,"Barnstable County, Massachusetts",2839,3.76,318,16.94,436,69154,766000,33.8,98.66,0.28,0.32,0,0.74,0,0,0,,,,,0,0,0
25001010500,2014,105,"Barnstable County, Massachusetts",2839,3.76,326,16.94,436,69154,766000,33.8,98.66,0.28,0.32,0,0.74,0,0,0,4,3,0.92,1.23,1,0,0
25001010500,2015,105,"Barnstable County, Massachusetts",2839,3.76,335,16.94,436,69154,766000,33.8,98.66,0.28,0.32,0,0.74,0,0,0,2,2,0.6,0.6,0,0,0
25001010500,2016,105,"Barnstable County, Massachusetts",2839,3.76,343,16.94,436,69154,766000,33.8,98.66,0.28,0.32,0,0.74,0,0,0,4,4,1.17,1.17,0,0,0
25001010600,2000,106,"Barnstable County, Massachusetts",3335.11,4.71,277,17.88,632,50469,271300,25.2,94,2.82,1.11,0.21,0.39,0.03,0.39,1.05,,,,,0,0,0
25001010600,2001,106,"Barnstable County, Massachusetts",3335.11,4.71,287,17.88,632,50469,271300,25.2,94,2.82,1.11,0.21,0.39,0.03,0.39,1.05,,,,,0,0,0
25001010600,2002,106,"Barnstable County, Massachusetts",3335.11,4.71,298,17.88,632,50469,271300,25.2,94,2.82,1.11,0.21,0.39,0.03,0.39,1.05,,,,,0,0,0
25001010600,2003,106,"Barnstable County, Massachusetts",3335.11,4.71,308,17.88,632,50469,271300,25.2,94,2.82,1.11,0.21,0.39,0.03,0.39,1.05,7,7,2.27,2.27,0,0,0
25001010600,2004,106,"Barnstable County, Massachusetts",3335.11,4.71,318,17.88,632,50469,271300,25.2,94,2.82,1.11,0.21,0.39,0.03,0.39,1.05,,,,,0,0,0
25001010600,2005,106,"Barnstable County, Massachusetts",3498.07,2.09,328,16.26,959,64390,632000,26.4,92.17,6.32,0.8,0.49,0.23,0,0,0,,,,,0,0,0
25001010600,2006,106,"Barnstable County, Massachusetts",3498.07,2.09,339,16.26,959,64390,632000,26.4,92.17,6.32,0.8,0.49,0.23,0,0,0,,,,,0,0,0
25001010600,2007,106,"Barnstable County, Massachusetts",3498.07,2.09,349,16.26,959,64390,632000,26.4,92.17,6.32,0.8,0.49,0.23,0,0,0,,,,,0,0,0
25001010600,2008,106,"Barnstable County, Massachusetts",3498.07,2.09,359,16.26,959,64390,632000,26.4,92.17,6.32,0.8,0.49,0.23,0,0,0,,,,,0,0,0
25001010600,2009,106,"Barnstable County, Massachusetts",3498.07,2.09,370,16.26,959,64390,632000,26.4,92.17,6.32,0.8,0.49,0.23,0,0,0,,,,,0,0,0
25001010600,2010,106,"Barnstable County, Massachusetts",2973,3.92,380,24.74,813,67612,594800,29.3,94.58,1.65,1.68,0.27,0.5,0,0.98,0.34,,,,,0,0,0
25001010600,2011,106,"Barnstable County, Massachusetts",3419,4.7,384,19.38,857,67781,586700,41.5,90.73,4.36,3.66,0,0.76,0,0.5,0,,,,,0,0,0
25001010600,2012,106,"Barnstable County, Massachusetts",3419,4.7,389,19.38,857,67781,586700,41.5,90.73,4.36,3.66,0,0.76,0,0.5,0,,,,,0,0,0
25001010600,2013,106,"Barnstable County, Massachusetts",3419,4.7,393,19.38,857,67781,586700,41.5,90.73,4.36,3.66,0,0.76,0,0.5,0,,,,,0,0,0
25001010600,2014,106,"Barnstable County, Massachusetts",3419,4.7,397,19.38,857,67781,586700,41.5,90.73,4.36,3.66,0,0.76,0,0.5,0,0,0,0,0,1,0,0
25001010600,2015,106,"Barnstable County, Massachusetts",3419,4.7,402,19.38,857,67781,586700,41.5,90.73,4.36,3.66,0,0.76,0,0.5,0,6,6,1.49,1.49,0,0,0
25001010600,2016,106,"Barnstable County, Massachusetts",3419,4.7,406,19.38,857,67781,586700,41.5,90.73,4.36,3.66,0,0.76,0,0.5,0,5,5,1.23,1.23,0,0,0
25001010700,2000,107,"Barnstable County, Massachusetts",3290.36,4.98,355,22.04,708.97,40523.04,276575.17,30.7,96.59,0.7,0.88,0.15,0.12,0,1.22,0.33,,,,,0,0,0
25001010700,2001,107,"Barnstable County, Massachusetts",3290.36,4.98,351,22.04,708.97,40523.04,276575.17,30.7,96.59,0.7,0.88,0.15,0.12,0,1.22,0.33,,,,,0,0,0
25001010700,2002,107,"Barnstable County, Massachusetts",3290.36,4.98,347,22.04,708.97,40523.04,276575.17,30.7,96.59,0.7,0.88,0.15,0.12,0,1.22,0.33,,,,,0,0,0
25001010700,2003,107,"Barnstable County, Massachusetts",3290.36,4.98,343,22.04,708.97,40523.04,276575.17,30.7,96.59,0.7,0.88,0.15,0.12,0,1.22,0.33,11,11,3.2,3.2,0,0,0
25001010700,2004,107,"Barnstable County, Massachusetts",3290.36,4.98,339,22.04,708.97,40523.04,276575.17,30.7,96.59,0.7,0.88,0.15,0.12,0,1.22,0.33,,,,,0,0,0
25001010700,2005,107,"Barnstable County, Massachusetts",3263.32,2.25,336,25.03,903.08,65141.75,601439.12,19.9,94.85,1.78,1.29,0,0.58,0,1.5,0,,,,,0,0,0
25001010700,2006,107,"Barnstable County, Massachusetts",3263.32,2.25,332,25.03,903.08,65141.75,601439.12,19.9,94.85,1.78,1.29,0,0.58,0,1.5,0,,,,,0,0,0
25001010700,2007,107,"Barnstable County, Massachusetts",3263.32,2.25,328,25.03,903.08,65141.75,601439.12,19.9,94.85,1.78,1.29,0,0.58,0,1.5,0,,,,,0,0,0
25001010700,2008,107,"Barnstable County, Massachusetts",3263.32,2.25,324,25.03,903.08,65141.75,601439.12,19.9,94.85,1.78,1.29,0,0.58,0,1.5,0,,,,,0,0,0
25001010700,2009,107,"Barnstable County, Massachusetts",3263.32,2.25,320,25.03,903.08,65141.75,601439.12,19.9,94.85,1.78,1.29,0,0.58,0,1.5,0,,,,,0,0,0
25001010700,2010,107,"Barnstable County, Massachusetts",3152,7.34,316,20.4,1326,63036,515400,26.6,95.15,1.02,1.84,0.22,0.67,0,0.92,0.19,,,,,0,0,0
25001010700,2011,107,"Barnstable County, Massachusetts",2707,7.04,321,17.06,1222,66429,528100,32.7,94.72,2.03,0.44,0,0.44,0,1.81,0.55,,,,,0,0,0
25001010700,2012,107,"Barnstable County, Massachusetts",2707,7.04,327,17.06,1222,66429,528100,32.7,94.72,2.03,0.44,0,0.44,0,1.81,0.55,,,,,0,0,0
